date_id,date
3966,9-Nov-18
3967,10-Nov-18
3968,11-Nov-18
3969,12-Nov-18
3970,13-Nov-18
3971,14-Nov-18
3972,15-Nov-18
3973,16-Nov-18
3974,17-Nov-18
3975,18-Nov-18
3976,19-Nov-18
3977,20-Nov-18
3978,21-Nov-18
3979,22-Nov-18
3980,23-Nov-18
3981,24-Nov-18
3982,25-Nov-18
3983,26-Nov-18
3984,27-Nov-18
3985,28-Nov-18
3986,29-Nov-18
3987,30-Nov-18
3988,1-Dec-18
3989,2-Dec-18
3990,3-Dec-18
3991,4-Dec-18
3992,5-Dec-18
3993,6-Dec-18
3994,7-Dec-18
3995,8-Dec-18
3996,9-Dec-18
3997,10-Dec-18
3998,11-Dec-18
3999,12-Dec-18
4000,13-Dec-18
4001,14-Dec-18
4002,15-Dec-18
4003,16-Dec-18
4004,17-Dec-18
4005,18-Dec-18
4006,19-Dec-18
4007,20-Dec-18
4008,21-Dec-18
4009,22-Dec-18
4010,23-Dec-18
4011,24-Dec-18
4012,25-Dec-18
4013,26-Dec-18
4014,27-Dec-18
4015,28-Dec-18
4016,29-Dec-18
4017,30-Dec-18
4018,31-Dec-18
4019,1-Jan-19
4020,2-Jan-19
4021,3-Jan-19
4022,4-Jan-19
4023,5-Jan-19
4024,6-Jan-19
4025,7-Jan-19
4026,8-Jan-19
4027,9-Jan-19
4028,10-Jan-19
4029,11-Jan-19
4030,12-Jan-19
4031,13-Jan-19
4032,14-Jan-19
4033,15-Jan-19
4034,16-Jan-19
4035,17-Jan-19
4036,18-Jan-19
4037,19-Jan-19
4038,20-Jan-19
4039,21-Jan-19
4040,22-Jan-19
4041,23-Jan-19
4042,24-Jan-19
4043,25-Jan-19
4044,26-Jan-19
4045,27-Jan-19
4046,28-Jan-19
4047,29-Jan-19
4048,30-Jan-19
4049,31-Jan-19
4050,1-Feb-19
4051,2-Feb-19
4052,3-Feb-19
4053,4-Feb-19
4054,5-Feb-19
4055,6-Feb-19
4056,7-Feb-19
4057,8-Feb-19
4058,9-Feb-19
4059,10-Feb-19
4060,11-Feb-19
4061,12-Feb-19
4062,13-Feb-19
4063,14-Feb-19
4064,15-Feb-19
4065,16-Feb-19
4066,17-Feb-19
4067,18-Feb-19
4068,19-Feb-19
4069,20-Feb-19
4070,21-Feb-19
4071,22-Feb-19
4072,23-Feb-19
4073,24-Feb-19
4074,25-Feb-19
4075,26-Feb-19
4076,27-Feb-19
4077,28-Feb-19
4078,1-Mar-19
4079,2-Mar-19
4080,3-Mar-19
4081,4-Mar-19
4082,5-Mar-19
4083,6-Mar-19
4084,7-Mar-19
4085,8-Mar-19
4086,9-Mar-19
4087,10-Mar-19
4088,11-Mar-19
4089,12-Mar-19
4090,13-Mar-19
4091,14-Mar-19
4092,15-Mar-19
4093,16-Mar-19
4094,17-Mar-19
4095,18-Mar-19
4096,19-Mar-19
4097,20-Mar-19
4098,21-Mar-19
4099,22-Mar-19
4100,23-Mar-19
4101,24-Mar-19
4102,25-Mar-19
4103,26-Mar-19
4104,27-Mar-19
4105,28-Mar-19
4106,29-Mar-19
4107,30-Mar-19
4108,31-Mar-19
4109,1-Apr-19
4110,2-Apr-19
4111,3-Apr-19
4112,4-Apr-19
4113,5-Apr-19
4114,6-Apr-19
4115,7-Apr-19
4116,8-Apr-19
4117,9-Apr-19
4118,10-Apr-19
4119,11-Apr-19
4120,12-Apr-19
4121,13-Apr-19
4122,14-Apr-19
4123,15-Apr-19
4124,16-Apr-19
4125,17-Apr-19
4126,18-Apr-19
4127,19-Apr-19
4128,20-Apr-19
4129,21-Apr-19
4130,22-Apr-19
4131,23-Apr-19
4132,24-Apr-19
4133,25-Apr-19
4134,26-Apr-19
4135,27-Apr-19
4136,28-Apr-19
4137,29-Apr-19
4138,30-Apr-19
4139,1-May-19
4140,2-May-19
4141,3-May-19
4142,4-May-19
4143,5-May-19
4144,6-May-19
4145,7-May-19
4146,8-May-19
4147,9-May-19
4148,10-May-19
4149,11-May-19
4150,12-May-19
4151,13-May-19
4152,14-May-19
4153,15-May-19
4154,16-May-19
4155,17-May-19
4156,18-May-19
4157,19-May-19
4158,20-May-19
4159,21-May-19
4160,22-May-19
4161,23-May-19
4162,24-May-19
4163,25-May-19
4164,26-May-19
4165,27-May-19
4166,28-May-19
4167,29-May-19
4168,30-May-19
4169,31-May-19
4170,1-Jun-19
4171,2-Jun-19
4172,3-Jun-19
4173,4-Jun-19
4174,5-Jun-19
4175,6-Jun-19
4176,7-Jun-19
4177,8-Jun-19
4178,9-Jun-19
4179,10-Jun-19
4180,11-Jun-19
4181,12-Jun-19
4182,13-Jun-19
4183,14-Jun-19
4184,15-Jun-19
4185,16-Jun-19
4186,17-Jun-19
4187,18-Jun-19
4188,19-Jun-19
4189,20-Jun-19
4190,21-Jun-19
4191,22-Jun-19
4192,23-Jun-19
4193,24-Jun-19
4194,25-Jun-19
4195,26-Jun-19
4196,27-Jun-19
4197,28-Jun-19
4198,29-Jun-19
4199,30-Jun-19
4200,1-Jul-19
4201,2-Jul-19
4202,3-Jul-19
4203,4-Jul-19
4204,5-Jul-19
4205,6-Jul-19
4206,7-Jul-19
4207,8-Jul-19
4208,9-Jul-19
4209,10-Jul-19
4210,11-Jul-19
4211,12-Jul-19
4212,13-Jul-19
4213,14-Jul-19
4214,15-Jul-19
4215,16-Jul-19
4216,17-Jul-19
4217,18-Jul-19
4218,19-Jul-19
4219,20-Jul-19
4220,21-Jul-19
4221,22-Jul-19
4222,23-Jul-19
4223,24-Jul-19
4224,25-Jul-19
4225,26-Jul-19
4226,27-Jul-19
4227,28-Jul-19
4228,29-Jul-19
4229,30-Jul-19
4230,31-Jul-19
4231,1-Aug-19
4232,2-Aug-19
4233,3-Aug-19
4234,4-Aug-19
4235,5-Aug-19
4236,6-Aug-19
4237,7-Aug-19
4238,8-Aug-19
4239,9-Aug-19
4240,10-Aug-19
4241,11-Aug-19
4242,12-Aug-19
4243,13-Aug-19
4244,14-Aug-19
4245,15-Aug-19
4246,16-Aug-19
4247,17-Aug-19
4248,18-Aug-19
4249,19-Aug-19
4250,20-Aug-19
4251,21-Aug-19
4252,22-Aug-19
4253,23-Aug-19
4254,24-Aug-19
4255,25-Aug-19
4256,26-Aug-19
4257,27-Aug-19
4258,28-Aug-19
4259,29-Aug-19
4260,30-Aug-19
4261,31-Aug-19
4262,1-Sep-19
4263,2-Sep-19
4264,3-Sep-19
4265,4-Sep-19
4266,5-Sep-19
4267,6-Sep-19
4268,7-Sep-19
4269,8-Sep-19
4270,9-Sep-19
4271,10-Sep-19
4272,11-Sep-19
4273,12-Sep-19
4274,13-Sep-19
4275,14-Sep-19
4276,15-Sep-19
4277,16-Sep-19
4278,17-Sep-19
4279,18-Sep-19
4280,19-Sep-19
4281,20-Sep-19
4282,21-Sep-19
4283,22-Sep-19
4284,23-Sep-19
4285,24-Sep-19
4286,25-Sep-19
4287,26-Sep-19
4288,27-Sep-19
4289,28-Sep-19
4290,29-Sep-19
4291,30-Sep-19
4292,1-Oct-19
4293,2-Oct-19
4294,3-Oct-19
4295,4-Oct-19
4296,5-Oct-19
4297,6-Oct-19
4298,7-Oct-19
4299,8-Oct-19
4300,9-Oct-19
4301,10-Oct-19
4302,11-Oct-19
4303,12-Oct-19
4304,13-Oct-19
4305,14-Oct-19
4306,15-Oct-19
4307,16-Oct-19
4308,17-Oct-19
4309,18-Oct-19
4310,19-Oct-19
4311,20-Oct-19
4312,21-Oct-19
4313,22-Oct-19
4314,23-Oct-19
4315,24-Oct-19
4316,25-Oct-19
4317,26-Oct-19
4318,27-Oct-19
4319,28-Oct-19
4320,29-Oct-19
4321,30-Oct-19
4322,31-Oct-19
4323,1-Nov-19
4324,2-Nov-19
4325,3-Nov-19
4326,4-Nov-19
4327,5-Nov-19
4328,6-Nov-19
4329,7-Nov-19
4330,8-Nov-19
4331,9-Nov-19
4332,10-Nov-19
4333,11-Nov-19
4334,12-Nov-19
4335,13-Nov-19
4336,14-Nov-19
4337,15-Nov-19
4338,16-Nov-19
4339,17-Nov-19
4340,18-Nov-19
4341,19-Nov-19
4342,20-Nov-19
4343,21-Nov-19
4344,22-Nov-19
4345,23-Nov-19
4346,24-Nov-19
4347,25-Nov-19
4348,26-Nov-19
4349,27-Nov-19
4350,28-Nov-19
4351,29-Nov-19
4352,30-Nov-19
4353,1-Dec-19
4354,2-Dec-19
4355,3-Dec-19
4356,4-Dec-19
4357,5-Dec-19
4358,6-Dec-19
4359,7-Dec-19
4360,8-Dec-19
4361,9-Dec-19
4362,10-Dec-19
4363,11-Dec-19
4364,12-Dec-19
4365,13-Dec-19
4366,14-Dec-19
4367,15-Dec-19
4368,16-Dec-19
4369,17-Dec-19
4370,18-Dec-19
4371,19-Dec-19
4372,20-Dec-19
4373,21-Dec-19
4374,22-Dec-19
4375,23-Dec-19
4376,24-Dec-19
4377,25-Dec-19
4378,26-Dec-19
4379,27-Dec-19
4380,28-Dec-19
4381,29-Dec-19
4382,30-Dec-19
4383,31-Dec-19
4384,1-Jan-20
4385,2-Jan-20
4386,3-Jan-20
4387,4-Jan-20
4388,5-Jan-20
4389,6-Jan-20
4390,7-Jan-20
4391,8-Jan-20
4392,9-Jan-20
4393,10-Jan-20
4394,11-Jan-20
4395,12-Jan-20
4396,13-Jan-20
4397,14-Jan-20
4398,15-Jan-20
4399,16-Jan-20
4400,17-Jan-20
4401,18-Jan-20
4402,19-Jan-20
4403,20-Jan-20
4404,21-Jan-20
4405,22-Jan-20
4406,23-Jan-20
4407,24-Jan-20
4408,25-Jan-20
4409,26-Jan-20
4410,27-Jan-20
4411,28-Jan-20
4412,29-Jan-20
4413,30-Jan-20
4414,31-Jan-20
4415,1-Feb-20
4416,2-Feb-20
4417,3-Feb-20
4418,4-Feb-20
4419,5-Feb-20
4420,6-Feb-20
4421,7-Feb-20
4422,8-Feb-20
4423,9-Feb-20
4424,10-Feb-20
4425,11-Feb-20
4426,12-Feb-20
4427,13-Feb-20
4428,14-Feb-20
4429,15-Feb-20
4430,16-Feb-20
4431,17-Feb-20
4432,18-Feb-20
4433,19-Feb-20
4434,20-Feb-20
4435,21-Feb-20
4436,22-Feb-20
4437,23-Feb-20
4438,24-Feb-20
4439,25-Feb-20
4440,26-Feb-20
4441,27-Feb-20
4442,28-Feb-20
4443,29-Feb-20
4444,1-Mar-20
4445,2-Mar-20
4446,3-Mar-20
4447,4-Mar-20
4448,5-Mar-20
4449,6-Mar-20
4450,7-Mar-20
4451,8-Mar-20
4452,9-Mar-20
4453,10-Mar-20
4454,11-Mar-20
4455,12-Mar-20
4456,13-Mar-20
4457,14-Mar-20
4458,15-Mar-20
4459,16-Mar-20
4460,17-Mar-20
4461,18-Mar-20
4462,19-Mar-20
4463,20-Mar-20
4464,21-Mar-20
4465,22-Mar-20
4466,23-Mar-20
4467,24-Mar-20
4468,25-Mar-20
4469,26-Mar-20
4470,27-Mar-20
4471,28-Mar-20
4472,29-Mar-20
4473,30-Mar-20
4474,31-Mar-20
4475,1-Apr-20
4476,2-Apr-20
4477,3-Apr-20
4478,4-Apr-20
4479,5-Apr-20
4480,6-Apr-20
4481,7-Apr-20
4482,8-Apr-20
4483,9-Apr-20
4484,10-Apr-20
4485,11-Apr-20
4486,12-Apr-20
4487,13-Apr-20
4488,14-Apr-20
4489,15-Apr-20
4490,16-Apr-20
4491,17-Apr-20
4492,18-Apr-20
4493,19-Apr-20
4494,20-Apr-20
4495,21-Apr-20
4496,22-Apr-20
4497,23-Apr-20
4498,24-Apr-20
4499,25-Apr-20
4500,26-Apr-20
4501,27-Apr-20
4502,28-Apr-20
4503,29-Apr-20
4504,30-Apr-20
4505,1-May-20
4506,2-May-20
4507,3-May-20
4508,4-May-20
4509,5-May-20
4510,6-May-20
4511,7-May-20
4512,8-May-20
4513,9-May-20
4514,10-May-20
4515,11-May-20
4516,12-May-20
4517,13-May-20
4518,14-May-20
4519,15-May-20
4520,16-May-20
4521,17-May-20
4522,18-May-20
4523,19-May-20
4524,20-May-20
4525,21-May-20
4526,22-May-20
4527,23-May-20
4528,24-May-20
4529,25-May-20
4530,26-May-20
4531,27-May-20
4532,28-May-20
4533,29-May-20
4534,30-May-20
4535,31-May-20
4536,1-Jun-20
4537,2-Jun-20
4538,3-Jun-20
4539,4-Jun-20
4540,5-Jun-20
4541,6-Jun-20
4542,7-Jun-20
4543,8-Jun-20
4544,9-Jun-20
4545,10-Jun-20
4546,11-Jun-20
4547,12-Jun-20
4548,13-Jun-20
4549,14-Jun-20
4550,15-Jun-20
4551,16-Jun-20
4552,17-Jun-20
4553,18-Jun-20
4554,19-Jun-20
4555,20-Jun-20
4556,21-Jun-20
4557,22-Jun-20
4558,23-Jun-20
4559,24-Jun-20
4560,25-Jun-20
4561,26-Jun-20
4562,27-Jun-20
4563,28-Jun-20
4564,29-Jun-20
4565,30-Jun-20
4566,1-Jul-20
4567,2-Jul-20
4568,3-Jul-20
4569,4-Jul-20
4570,5-Jul-20
4571,6-Jul-20
4572,7-Jul-20
4573,8-Jul-20
4574,9-Jul-20
4575,10-Jul-20
4576,11-Jul-20
4577,12-Jul-20
4578,13-Jul-20
4579,14-Jul-20
4580,15-Jul-20
4581,16-Jul-20
4582,17-Jul-20
4583,18-Jul-20
4584,19-Jul-20
4585,20-Jul-20
4586,21-Jul-20
4587,22-Jul-20
4588,23-Jul-20
4589,24-Jul-20
4590,25-Jul-20
4591,26-Jul-20
4592,27-Jul-20
4593,28-Jul-20
4594,29-Jul-20
4595,30-Jul-20
4596,31-Jul-20
4597,1-Aug-20
4598,2-Aug-20
4599,3-Aug-20
4600,4-Aug-20
4601,5-Aug-20
4602,6-Aug-20
4603,7-Aug-20
4604,8-Aug-20
4605,9-Aug-20
4606,10-Aug-20
4607,11-Aug-20
4608,12-Aug-20
4609,13-Aug-20
4610,14-Aug-20
4611,15-Aug-20
4612,16-Aug-20
4613,17-Aug-20
4614,18-Aug-20
4615,19-Aug-20
4616,20-Aug-20
4617,21-Aug-20
4618,22-Aug-20
4619,23-Aug-20
4620,24-Aug-20
4621,25-Aug-20
4622,26-Aug-20
4623,27-Aug-20
4624,28-Aug-20
4625,29-Aug-20
4626,30-Aug-20
4627,31-Aug-20
4628,1-Sep-20
4629,2-Sep-20
4630,3-Sep-20
4631,4-Sep-20
4632,5-Sep-20
4633,6-Sep-20
4634,7-Sep-20
4635,8-Sep-20
4636,9-Sep-20
4637,10-Sep-20
4638,11-Sep-20
4639,12-Sep-20
4640,13-Sep-20
4641,14-Sep-20
4642,15-Sep-20
4643,16-Sep-20
4644,17-Sep-20
4645,18-Sep-20
4646,19-Sep-20
4647,20-Sep-20
4648,21-Sep-20
4649,22-Sep-20
4650,23-Sep-20
4651,24-Sep-20
4652,25-Sep-20
4653,26-Sep-20
4654,27-Sep-20
4655,28-Sep-20
4656,29-Sep-20
4657,30-Sep-20
4658,1-Oct-20
4659,2-Oct-20
4660,3-Oct-20
4661,4-Oct-20
4662,5-Oct-20
4663,6-Oct-20
4664,7-Oct-20
4665,8-Oct-20
4666,9-Oct-20
4667,10-Oct-20
4668,11-Oct-20
4669,12-Oct-20
4670,13-Oct-20
4671,14-Oct-20
4672,15-Oct-20
4673,16-Oct-20
4674,17-Oct-20
4675,18-Oct-20
4676,19-Oct-20
4677,20-Oct-20
4678,21-Oct-20
4679,22-Oct-20
4680,23-Oct-20
4681,24-Oct-20
4682,25-Oct-20
4683,26-Oct-20
4684,27-Oct-20
4685,28-Oct-20
4686,29-Oct-20
4687,30-Oct-20
4688,31-Oct-20
4689,1-Nov-20
4690,2-Nov-20
4691,3-Nov-20
4692,4-Nov-20
4693,5-Nov-20
4694,6-Nov-20
4695,7-Nov-20
4696,8-Nov-20
4697,9-Nov-20
4698,10-Nov-20
4699,11-Nov-20
4700,12-Nov-20
4701,13-Nov-20
4702,14-Nov-20
4703,15-Nov-20
4704,16-Nov-20
4705,17-Nov-20
4706,18-Nov-20
4707,19-Nov-20
4708,20-Nov-20
4709,21-Nov-20
4710,22-Nov-20
4711,23-Nov-20
4712,24-Nov-20
4713,25-Nov-20
4714,26-Nov-20
4715,27-Nov-20
4716,28-Nov-20
4717,29-Nov-20
4718,30-Nov-20
4719,1-Dec-20
4720,2-Dec-20
4721,3-Dec-20
4722,4-Dec-20
4723,5-Dec-20
4724,6-Dec-20
4725,7-Dec-20
4726,8-Dec-20
4727,9-Dec-20
4728,10-Dec-20
4729,11-Dec-20
4730,12-Dec-20
4731,13-Dec-20
4732,14-Dec-20
4733,15-Dec-20
4734,16-Dec-20
4735,17-Dec-20
4736,18-Dec-20
4737,19-Dec-20
4738,20-Dec-20
4739,21-Dec-20
4740,22-Dec-20
4741,23-Dec-20
4742,24-Dec-20
4743,25-Dec-20
4744,26-Dec-20
4745,27-Dec-20
4746,28-Dec-20
4747,29-Dec-20
4748,30-Dec-20
4749,31-Dec-20
