show_id,listed_in_id
81057246,11
81057246,5
81057246,18
81057246,34
80175623,10
80222025,29
80222025,22
80161850,11
80161850,13
80161850,5
80107808,10
80107808,28
80107808,16
80123910,11
80123910,13
80123910,5
80103428,10
80103428,5
80113673,11
80113673,5
80113673,7
80013271,10
80013271,11
80013271,5
80989337,15
80191555,8
80191555,18
80191555,26
80184625,11
80184625,14
80184625,3
70100084,11
70100084,13
70100084,30
80106438,2
80106438,11
80106438,13
70295085,10
70295085,6
80159877,11
81043345,2
81043345,5
80208091,2
80208091,11
80208091,30
81052266,11
81052266,5
81052266,6
81067757,11
81067757,5
80095232,2
80095232,11
80095232,13
81067758,11
81067758,13
81067758,5
70002291,11
70002291,5
81050193,11
81050193,7
81067759,2
81067759,11
81067759,5
80045203,3
80045203,17
80045203,18
81043346,2
81043346,5
81045069,11
81045069,5
81045069,14
80216820,11
80216820,27
81026667,10
70056686,2
70056686,5
70056686,14
81067761,11
81067761,5
81067761,22
81067761,3
80992672,2
80992672,13
80992672,5
81050194,15
81050194,7
81050194,4
81050194,34
81050194,21
81050194,35
70109378,2
70109378,5
70109378,14
81043343,2
81043343,11
81043343,13
80988834,2
80988834,5
80144372,10
80144372,11
80144372,5
80201612,10
80201612,11
80201612,5
80202087,10
80202087,11
80202087,5
80201816,2
80201816,11
80201816,5
80201605,11
80201605,5
80201605,3
80201605,18
80201609,5
80201609,14
80201609,18
80201609,21
70116577,11
70116577,5
70116577,23
70121660,11
70121660,5
70120167,10
70120167,5
70120167,6
80201622,11
80201622,27
80201622,5
80201817,11
80201817,5
80082749,11
80082749,13
80082749,5
80065214,11
80065214,13
80152155,2
80152155,5
80152155,28
80152155,18
80152155,23
80152155,16
80167461,5
80167461,7
80157565,11
80157565,5
80157565,37
80157565,16
81071972,2
81071972,13
80244853,8
80167498,8
80227304,2
80227304,5
80227304,14
80081987,2
80081987,13
80134968,8
80134887,2
80134887,11
80134887,5
80134887,28
80134887,18
80046696,2
80046696,11
80046696,14
70118368,10
70118368,11
70118368,5
81012294,11
81012294,13
81012294,5
80013293,11
80013293,5
80241304,11
80241304,13
80147513,10
80147513,11
80147513,5
80147513,3
80103818,2
80103818,5
80174429,41
60022998,2
60022998,11
60022998,5
60022998,4
60022998,18
60003378,11
60003378,13
60003378,5
70132722,1
70132722,2
81045891,2
81045891,11
81045891,5
81059656,20
80080618,11
80080618,5
80080618,29
80080618,22
80994282,20
80994282,5
80220013,20
80220013,22
80065492,31
81050118,32
81048914,1
81048914,22
81048914,3
80220228,15
80220228,22
70101697,10
70101697,24
80106984,11
80106984,5
80106984,7
80106984,18
80106984,3
80106984,22
80106984,9
80106984,24
80104316,2
80104316,11
80208661,15
80208661,7
81063480,2
81063480,11
81063480,5
80199689,11
80199689,7
81059649,20
81059649,22
80205451,20
70045919,10
70045919,6
80141928,20
80198055,11
80198055,5
80198055,23
80198055,30
80195654,20
80195654,23
80170992,11
80170992,13
80170992,5
80170992,23
80170992,17
80163352,10
80163352,5
80217040,20
80172958,11
80172958,13
80172958,14
80171291,11
80234290,33
80234290,32
80234290,22
80234290,3
80005332,29
80005332,16
80005332,4
80060060,11
80060060,13
80060060,5
80091866,10
80091866,11
80091866,5
80091866,37
80017528,10
80017528,2
80017528,11
80095530,11
80095530,13
80095530,5
80093105,10
80093105,2
80093105,5
80093105,23
80127604,11
80127604,7
80156767,2
80156767,5
80159668,11
80159668,13
80159668,5
80159668,24
80159668,4
80159668,12
80159668,20
80152745,20
80152745,37
80167843,11
80167843,5
80167843,14
70306702,1
70306702,2
70306702,18
70306702,19
81004748,31
80174959,15
80174959,13
80225595,11
80225595,13
80225595,14
80225595,22
80225595,3
80225595,4
80160347,1
80160347,23
80098200,10
80098200,6
80098200,3
80098200,24
80081410,2
80081410,5
70117322,10
70117322,5
81157385,10
81157385,5
81033201,2
81033201,11
81033201,5
70253594,10
70253594,2
70253594,13
70266069,11
70266069,5
70266069,14
70035037,2
70035037,11
70035037,5
81016342,11
81016342,5
81016342,14
70152959,10
70152959,2
70152959,5
70144331,11
70144331,5
80178974,2
80178974,11
80157086,10
80157086,5
70089214,2
70089214,5
70089214,23
60020906,11
60020906,5
60020906,23
60002808,2
60002808,11
60002808,5
70129396,2
70129396,11
70129396,13
80156938,11
80156938,5
80156938,23
70087087,11
70087087,5
80156405,10
80156405,5
80103392,10
80103392,16
80103392,17
80098288,2
80098288,11
80098288,13
80098288,3
70103762,1
70103762,2
70103762,6
80223271,11
80223271,27
80223271,5
81016408,2
81016408,5
81016408,3
81016408,18
80201490,2
80201490,11
80201490,13
80993105,10
80993105,1
80993105,11
80195198,3
80195198,18
80195198,23
81003741,20
81003741,27
81172740,2
81172740,5
81172740,3
81172740,24
80223779,11
81068687,10
81068687,38
81068687,6
81172758,11
81172758,5
81172758,3
81172758,16
81172758,22
70120340,2
70120340,11
70120340,4
70120340,18
70120340,3
70120340,16
80126997,2
80126997,11
80126997,5
81172868,2
81172868,11
81172868,5
81172868,25
81172868,17
81002594,5
81002594,30
81002594,14
80185876,1
80185876,2
80185876,23
80117746,11
80117746,13
80117746,14
80142615,20
80142615,37
80115673,23
80115673,8
80105691,11
80105691,13
80105691,5
80105691,14
80105691,16
80105691,17
80105691,18
80105691,34
80244190,11
80244190,37
80187435,8
80104103,11
80104103,13
80104103,7
80004478,8
81188871,11
81188871,5
81188871,14
81188871,18
81188871,26
81188871,16
81188871,4
80211590,11
80211590,27
80988989,11
80988989,13
80988989,5
80117080,11
80117080,5
80117080,37
80042368,2
80042368,23
80042368,5
80042368,7
70211474,11
70211474,5
70211474,7
81213876,15
81213876,13
81213876,5
70056728,11
70056728,5
70056728,14
81161834,11
81161834,13
81161834,5
247747,10
247747,36
247747,2
70064205,11
70064205,13
70064205,5
70064205,3
80083672,11
80083672,5
60003405,36
60003405,2
60003405,11
70053010,11
70053010,13
70053010,5
70053010,37
70062701,2
70062701,5
70062701,14
81213889,15
81213889,5
81213889,7
70005055,36
70005055,11
70005055,5
81213893,2
81213893,5
81213893,14
372195,12
372195,15
20255593,36
20255593,2
20255593,5
70059328,13
70059328,5
70059328,7
81213888,10
81213888,2
81213888,5
60024927,10
20255837,10
20255837,36
20255837,11
70006866,11
70006866,13
70006866,5
20077944,10
20077944,11
20077944,5
20705133,10
20705133,11
20705133,5
21028086,36
21028086,2
21028086,5
22040803,10
70054380,2
70054380,5
60020236,2
60020236,14
20765027,10
20765027,2
20765027,11
81109078,2
81213885,11
81213885,5
81213885,14
70129075,11
70129075,5
70295531,5
70295531,7
17457622,2
17457622,5
17457622,14
20712279,10
20712279,11
20712279,5
70051840,2
70051840,11
70051840,13
81213895,36
81213895,2
81213895,11
24073896,5
24073896,14
81221913,11
81221913,13
81221913,5
70040912,2
70040912,5
70040912,23
81213979,11
81213979,13
81213979,5
70018445,2
70018445,5
70018445,14
81213897,10
81213897,2
81213897,5
81213897,7
81213882,11
81213882,13
81213882,5
81213882,28
81213896,2
81213896,11
81213896,13
60003097,36
60003097,11
60003097,5
81213887,2
81213887,11
81213887,5
896678,10
896678,12
81217436,11
81217436,13
81217436,5
81221914,11
81221914,13
81221914,5
70072558,11
70072558,5
70072558,14
60002818,36
60002818,11
60002818,5
20257617,2
20257617,12
20257617,11
70059284,10
70059284,11
70059284,5
60001404,11
60001404,13
60001404,5
81213879,11
81213879,5
81213898,10
81213898,36
81213898,12
81213898,4
81213898,17
28371873,10
17016471,10
70065255,11
70065255,13
70065255,5
60021548,2
60021548,11
60021548,13
81217438,11
81217438,13
81217438,5
81213873,2
81213873,11
81213873,5
81213874,11
81213874,5
81213874,7
81213874,18
81213884,2
81213884,11
81213884,5
81045989,8
70059483,8
80108207,8
70043231,8
70043231,17
70043231,5
70043231,23
60004393,8
70026468,8
70026468,15
70026468,5
81031650,20
81006261,10
81006261,38
81006261,5
81045509,8
70298389,23
70298389,8
81045530,23
81045530,8
81045511,8
70266169,8
80210716,20
80210716,37
80230402,39
80230402,17
80230402,32
80230402,4
80230465,20
80230465,5
80168234,2
80168234,5
80221778,32
80221778,17
80184972,15
80184972,3
80184972,16
80184972,5
80184972,4
80208212,20
80208212,5
80218432,1
80115134,11
80115134,7
80098284,11
80098284,13
80098284,5
80098284,17
80098284,18
80098284,3
80087891,11
80087891,13
80022613,15
80022613,13
80022613,7
80163263,2
80163263,5
80163263,37
80163263,28
80163263,16
81078397,2
81078397,5
80221271,8
80103374,10
80103374,2
81167490,1
81167490,11
81167490,22
81167490,9
81012943,10
81012943,13
80044536,11
80044536,5
70301620,11
70301620,13
70301620,5
70213471,11
70213471,3
70213471,18
70132228,15
70132228,7
80194671,10
80194671,2
80194671,11
80194671,22
80194671,3
80194671,18
70253398,1
70253398,2
70253398,23
70253398,5
80185375,11
80185375,5
80097519,20
80097519,5
80097519,23
80097519,6
80097519,3
80097519,17
81024730,10
81024730,2
81024730,11
81024730,22
80151663,20
80151663,5
80151663,23
80151663,14
80151663,18
80151663,26
80244708,11
80244708,5
80244708,7
80082739,11
80082739,5
81228864,10
81228864,2
81228864,5
81094074,20
81094074,5
81094074,18
81094074,21
81044813,1
81044813,2
81044813,5
81029400,11
81029400,6
80141781,1
80141781,23
70253590,10
70253590,24
70253590,26
81150338,11
81150338,13
81150338,5
81150338,18
80013773,10
80013773,27
80013773,6
80098103,11
80098103,5
80211991,29
80211991,16
80211991,18
80182473,2
80182473,13
80214478,8
80182034,20
80182034,3
80182034,18
80182034,25
80182034,16
80083594,31
81164603,10
81164603,15
81164603,6
81000505,38
81000505,14
81045499,1
81045499,2
81164636,10
81164636,11
81037697,10
81037697,2
81037697,5
80208235,15
80208235,6
80208235,7
80219127,10
80219127,6
80052828,11
80052828,7
80052828,28
80052828,17
80052828,22
80052828,9
80052828,5
80244123,2
80244123,5
80244123,23
81104634,1
81104634,2
81104634,3
81104634,16
81104634,17
81104634,32
80171023,2
80171023,13
80107989,33
80107989,3
80107989,25
80168161,15
80168161,13
80168161,7
80158649,33
80158649,22
80134885,11
80134885,5
80136548,23
80136548,8
80097363,20
81014479,7
81014479,3
81014479,18
80989338,10
80131551,11
80131551,16
80131551,18
80131551,3
80131551,9
80119234,10
80119234,6
80229953,20
80229953,5
81108479,1
81108479,37
81172830,2
81172830,5
80999643,2
80999643,11
80999643,5
80196789,11
80196789,6
80196789,7
80196789,4
80196789,25
80196789,16
80196789,17
80196789,18
80196789,3
80196789,19
81020973,2
81020973,5
81019341,11
81019341,7
81019341,25
81019341,18
80223098,11
80223098,5
80223098,14
80132411,20
80132411,18
81172911,11
81172911,5
81172911,14
81172911,23
81172897,11
81172897,5
81172897,14
80174451,11
80174451,18
80174451,21
81001097,6
70270949,15
70270949,5
81008536,31
81008536,29
81008536,3
81036532,10
81036532,5
81036535,5
81036535,7
81036533,11
81036533,5
81036533,7
80232740,1
80232740,2
80232740,16
80232740,18
80107030,20
80163222,31
80142140,10
80142140,15
80142140,5
80117628,8
60030245,1
60030245,2
70271592,1
70271592,2
80046144,1
80046145,1
80046145,21
80046145,35
80046145,3
80046145,28
81036338,10
81036338,2
81036338,5
80058480,2
80058480,5
80058480,14
80206847,2
80206847,5
80206847,14
80164930,15
80164930,13
80115102,20
80115102,17
80098467,11
80098467,13
80098491,2
80098491,15
80098491,13
80098491,5
80098491,16
80098491,18
81018239,11
81018239,13
81018239,5
80205978,14
80189806,8
80189806,3
80189806,17
80155902,2
80155902,11
80155902,27
80206057,2
80206057,14
80105358,11
80105358,13
80108691,2
80108691,22
80108691,18
80166467,39
80166467,17
80218939,10
80218939,6
80175314,11
80175314,14
80039655,8
80023921,31
81070659,8
81045765,11
81045765,5
81045765,7
81018634,1
81018634,2
80039602,10
80090672,1
80012535,1
80012535,2
70137790,11
70137790,14
81048551,2
81048551,11
81048551,13
80058477,11
80058477,5
80058477,30
81039381,2
81039381,11
81039381,5
81039381,16
81039381,17
80026431,1
80026431,2
80026431,17
80013772,11
80013772,7
80013474,2
80013474,11
80232329,23
80000644,11
80000644,14
80145625,10
80145625,5
80144803,11
80144803,4
80144803,18
80144803,3
80144803,17
80127459,11
80125782,11
80074933,2
80074933,11
80074933,5
80074933,28
80074933,16
80074933,18
60021525,2
60021525,11
60021525,5
80057585,2
80057585,11
80057585,5
20255837,5
70224999,10
70224999,5
70224999,23
70224999,2
70224999,11
70181734,5
70181734,7
80205232,40
80205232,3
80205232,2
80205232,5
70254352,2
70254352,11
70254352,5
81213153,20
81213153,5
81213153,37
81213148,2
81213148,5
81213148,14
70134537,11
70134537,5
70134537,7
70001237,10
70001237,11
70001237,5
70114467,11
70114467,5
70114467,14
81213149,2
81213149,11
81213149,5
70110883,11
70110883,5
70110883,23
60004509,1
70262614,11
70262614,5
70262614,7
70262614,2
70262614,23
70202336,2
70202336,11
70202336,5
70202336,34
70202336,19
81025946,1
81025946,6
81025946,17
81036745,5
81036745,14
81036745,23
80188902,2
81045054,11
81045054,5
81045054,7
70117674,15
70117674,5
70117674,7
70117674,32
70117674,3
70117674,28
80104116,7
80197310,2
80197310,13
80220783,20
80220783,5
80220783,30
80220783,39
80220783,17
80177441,11
80177441,5
80177441,14
80218586,11
80218586,5
80218586,7
80210182,20
80210182,18
80210182,21
80018252,20
80203788,11
80203788,5
80227673,10
80227673,11
80227673,5
80218784,11
80218784,13
80218784,5
80218783,11
80218783,13
80218783,5
80223049,2
80223049,11
80223049,5
80217545,2
80217545,13
80203784,15
80203784,5
80106230,2
80106230,11
80106230,5
70003680,2
70003680,11
70003680,5
80216662,10
80216662,20
80216662,37
80216662,22
80093295,2
80093295,5
80093295,3
80093295,18
80093295,28
80093295,16
80142450,20
80142450,37
80142450,5
80142450,28
80142450,16
80142450,18
80142450,25
80142450,35
80087348,3
80087348,16
80087348,18
80098810,11
80098810,13
80098810,5
80098810,16
80098810,18
81221873,11
81221873,13
80085567,11
80085567,5
80085567,23
80085567,28
80085567,16
80085567,29
80085567,22
80240715,11
80240715,13
80240715,5
80222301,10
80222301,11
80222301,27
80222301,22
80222301,3
80222301,18
80104182,20
80104182,37
81001887,10
81001887,11
81172747,2
81172747,5
81172757,2
81172757,5
81172757,14
70243446,15
81210770,5
81210770,7
81210770,18
81060232,8
81060232,3
80158871,8
80139397,2
80107019,11
80107019,5
80191835,11
80124728,8
80020772,1
80020772,2
70290567,1
70290567,20
70290567,37
81037373,11
81037373,5
80065754,10
80065754,18
80205065,15
80194612,15
80104420,20
80039517,10
80039517,2
81035888,2
81035888,5
81036542,8
81001121,15
81001121,7
80144453,7
81009829,20
81009829,30
81009829,18
81009829,19
81009829,37
81148811,1
81148811,2
81148811,23
18066997,2
18066997,12
60023608,10
60023608,2
1153656,2
21302357,10
21302357,2
21302357,6
81217745,2
81217745,5
81217745,14
80011622,11
80011622,7
81165325,11
81165325,5
81165325,7
81217746,2
81217746,5
81217746,14
70023451,11
70023451,13
70023451,23
70023451,5
80182479,11
80182479,5
80182479,14
81217741,2
81217741,11
81217741,5
60024161,8
60024161,32
873159,11
873159,7
81217747,11
81217747,5
81217747,14
70229213,20
70229213,5
70229213,23
70229213,28
70229213,18
80191294,11
80191294,13
80191294,7
80191294,5
70021640,1
70021640,16
70044689,11
70044689,7
80208793,11
80208793,13
80208793,37
81217742,2
81217742,11
81217742,5
81169158,20
81169158,5
81169158,23
81149202,11
81149202,5
81149202,7
81149202,18
70216819,11
70216819,5
70216819,14
70124651,5
70124651,7
81002685,11
81002685,5
81002685,14
81002685,3
70285697,10
70285697,2
70285697,5
81018536,20
81018536,5
81018536,37
81030201,2
81030201,5
81030201,14
81024726,2
81024726,11
81024726,5
81015153,11
81015153,5
81030198,2
81030198,5
81030198,14
80017265,2
80017265,5
80017265,14
81024716,10
81024716,11
81024716,5
81024716,28
80106306,10
80106306,5
60034549,10
60034549,12
60034549,6
80135353,10
80135353,11
80135353,5
80135353,17
80135353,2
70126809,2
70126809,5
70126809,14
70126809,24
70126809,25
80127645,10
80127645,2
80127645,5
80187471,11
80187471,5
80187471,37
81030200,2
81030200,5
81030197,11
81030197,5
70104313,11
70104313,14
80166319,1
80166319,11
80158854,31
80158854,32
80158854,17
80203781,11
80203781,13
80203781,5
80203781,24
80203781,18
80203781,30
80203781,2
80203781,23
80203792,11
80203792,5
80191930,20
80191930,5
80191930,30
70170181,15
70170181,5
70170181,7
70170181,17
80173001,1
80171247,11
80171247,13
80171247,5
70286808,32
70286808,17
70286808,16
70286808,18
70135647,11
80201828,11
80201828,13
80201828,5
80203787,2
80203787,5
80203787,23
70236586,10
70236586,5
70236586,23
70236586,3
70236586,4
80191513,5
80191513,6
80191513,7
80176212,20
80176212,37
80113785,11
80113785,5
80152091,11
80118982,2
80118982,5
80118982,16
80118982,17
80118982,3
80149139,11
80149139,5
80149139,7
80149139,29
80149139,3
80149139,18
80149139,26
80114915,11
80114915,13
80114915,29
80104240,2
80104240,11
80104240,13
80104240,16
80104240,17
907090,8
907090,22
80149282,11
80149282,13
80149282,5
80154176,38
80154176,1
80154176,18
80073100,1
80073100,2
80073100,5
70253397,1
70253397,2
81074367,11
81074367,13
81074367,5
81091977,1
81091977,2
81091977,30
81091977,3
81091977,18
81091977,17
81091977,37
80245357,11
80245357,5
80245357,7
80128691,10
80128691,3
80128691,28
80128691,18
70183165,1
70183165,2
70183165,28
70183165,16
70183165,18
80165487,3
80165487,28
80165487,16
70297144,3
70297144,28
70297144,16
81065902,15
81065902,13
81065902,18
81065902,35
81065902,4
81065902,16
80195838,8
81112446,5
81112446,7
81088318,20
80080617,8
80203996,10
80203996,11
80203996,5
80203998,10
80203998,11
80203998,5
80203997,10
80203997,11
80203997,5
80204117,10
80204117,11
80204117,5
80204119,10
80204119,11
80204119,5
80204118,10
80204118,11
80204118,5
80163368,2
80163368,5
80163368,14
80184868,15
80044888,2
80044888,11
80044888,5
80050006,8
80002621,8
81145273,2
81145273,14
81145273,37
81001278,8
80165221,1
80165221,5
81035835,10
81035835,5
81143771,20
81143771,5
80208295,11
80208295,5
80208295,18
80208295,21
80138681,10
80138681,5
80138681,6
80167488,10
80142222,10
80142222,5
80156927,10
80156927,5
80108759,8
80057578,1
80018296,1
80018296,2
70303426,2
70303426,11
70303426,5
80104648,10
80104648,5
80992995,2
80992995,11
80992995,5
80234491,38
80234491,5
80234491,14
80124724,8
80124724,9
80168079,20
80168079,37
80155475,13
80155475,7
80155475,32
80155475,4
80155475,18
70254350,10
70254350,2
70254350,5
70254350,22
70254350,3
70033611,10
70033611,2
70033611,5
80997863,2
80997863,5
80997863,14
80114719,2
80114719,5
80114719,14
80114719,3
80114719,4
80114719,17
80042182,11
80042182,5
80042182,3
80042182,26
81091381,2
81091381,5
81141694,1
81141694,2
81141694,11
81141694,3
81141694,18
81141694,35
81141694,4
80209658,5
80209658,7
80994162,1
80994162,2
80994162,5
80994162,3
80994162,4
80994162,29
80994162,22
80174897,2
80174897,11
80173176,5
80173176,7
81167494,10
81167494,11
81167494,13
80999781,2
80999781,14
80997400,11
80997400,27
80997400,5
70292992,11
70292992,13
70292992,5
70267834,20
80193491,2
80184834,8
81046796,20
81046796,23
81002601,15
81002601,5
81002601,7
80177776,10
80177776,5
81016192,2
81016192,5
81016192,14
81016194,10
81016194,5
80059505,11
80059505,30
80163159,11
80163159,13
81140577,8
80108234,11
80108234,5
80152442,13
80152442,7
80161232,5
80161232,7
70275600,11
70275600,13
70275600,5
80097431,8
80057691,11
81003736,11
70293130,20
60000677,11
60000677,13
60000677,30
70012316,10
70012316,38
70012316,5
70304914,8
70298926,11
70298926,13
70298926,5
80164392,5
80164392,7
80122759,15
80122759,7
80163366,11
80163366,5
80115152,11
80115152,5
80048569,33
80048569,18
80048569,35
81036530,2
81036530,5
81145277,7
81145277,3
81145277,4
80245450,3
80245450,18
80245450,34
81008272,2
81012978,3
81012978,17
81012978,18
80144145,2
80144145,23
80144145,17
80144145,3
80144145,16
81155859,2
81155859,11
81155859,5
81155858,2
81155858,5
81147910,5
81147910,23
81147910,24
81155802,11
81155802,13
81155802,5
70285728,11
70285728,5
70285728,6
70285728,3
70285728,18
70274390,5
70274390,6
80224150,15
80224150,5
80128689,20
80128689,28
80128689,16
80185322,8
80163054,2
80163054,6
81151880,15
81151880,5
81151880,7
81151877,15
81151877,5
81151877,7
81151878,15
81151878,5
81151878,7
81144912,5
81144912,14
81016193,2
81016193,11
81016193,5
81016196,10
81016196,11
81016196,5
80201175,11
80201175,5
80201175,7
81016191,11
81016191,5
81016191,14
80199962,2
80199962,11
80199962,5
80134952,20
80134952,23
80134952,16
80134952,18
80163407,2
80163407,15
80163407,5
80163265,10
80163265,2
80163265,5
60021787,11
80162179,2
80162179,11
80115686,2
80115686,11
80115686,13
80115686,24
70242938,11
70242938,5
22469949,11
81155803,11
81155803,5
70139075,11
70139075,5
70139075,7
70139072,1
70139072,2
70139072,11
70267490,11
70267490,13
70267490,30
80087354,15
80087354,7
70111162,11
70111162,5
80099083,11
80099083,5
80099083,14
60003290,11
60003290,5
60003290,23
60003290,37
70139074,11
70139074,5
70303432,11
70303432,5
70303432,14
70303424,10
70303424,11
70303424,5
70139071,2
70139071,5
70139071,23
70219529,2
70219529,5
70219529,23
70056059,2
70056059,11
70056059,5
70114589,5
70114589,23
70114589,14
80104257,10
80104257,11
80104257,5
80997865,10
80997865,5
70123124,11
70123124,5
70123124,7
70047320,11
70047320,5
70229043,10
70229043,2
70229043,5
80087743,11
80087743,5
80087743,14
70139078,2
70139078,5
70139078,23
70229041,2
70229041,5
70229041,14
70187503,2
70187503,5
70187503,14
70075775,1
70075775,11
70075775,13
70204316,8
80234464,2
80234464,13
80234464,5
80209558,2
80209558,5
80209722,2
80209722,5
80153897,5
80153897,7
80138469,10
80138469,2
80138469,5
80118930,20
80118930,23
80202810,20
80202810,5
80202810,23
80201039,1
80201039,2
80201039,25
80201039,18
70177633,20
70177633,37
80146805,10
80146805,6
80146805,17
80087352,11
80087352,27
80173606,2
80173606,11
80173606,5
80203147,2
80203147,5
80203147,14
80203147,3
80203147,18
80223582,8
80190984,1
80190984,2
80190984,25
80190984,17
80190984,16
80190984,4
80190984,3
80190984,18
80190984,9
81092330,2
81092330,3
81092330,4
81092330,6
80021840,6
80021840,7
80231419,2
80231419,25
80231419,18
80235578,2
80235578,5
80235578,4
80235578,25
80243541,11
80243541,5
80243541,6
70033644,10
70033644,11
70033644,5
80039484,10
80039484,5
70059191,10
70059191,12
70059191,5
11546798,10
11546798,5
70014531,10
70014531,2
70014531,5
70026792,10
70026792,2
70026792,5
80997789,11
80997789,5
80997867,2
80997867,5
80039662,10
80039662,5
80997862,2
80997862,11
80997862,5
60027334,10
60027334,2
60027334,5
80999983,2
80999983,15
80999983,5
70111922,10
70111922,5
80997859,11
80997859,5
70130432,10
70130432,2
70130432,5
70033579,11
70033579,5
70100527,10
70100527,5
80997857,10
80997857,5
80997793,2
80997793,5
80997793,6
80997861,10
80997861,2
80997861,5
70299867,2
70299867,11
70299867,13
70299867,3
81154987,1
81122206,3
81122206,18
81122206,19
81004321,8
80209061,2
81002212,11
81002212,5
81002212,30
80176707,2
80176707,11
80176707,13
80199381,11
80202176,2
80202176,13
80202176,30
80202176,3
80202176,4
70123118,2
70123118,5
70123118,23
70123118,3
70123118,18
80185166,8
80068219,8
70209163,2
70209163,37
70209163,3
70209163,18
80163191,2
80163191,14
80184661,2
80184661,11
80184661,13
80184661,22
80078761,20
80078761,5
80078761,37
80114111,31
70308278,20
70308278,22
81147274,11
81147274,5
81147274,18
81147274,3
80039439,2
80044804,8
81147278,2
81147278,5
81147278,23
81146011,20
81146011,37
81146011,5
81146011,17
81146011,23
80162142,2
80162142,13
80100772,15
80100772,13
80100772,7
80188580,11
80106737,11
80106737,5
80142058,2
80142058,14
70044256,8
70113636,8
70237054,8
70301469,8
70301469,3
70301469,9
70301469,24
81005454,11
81005454,13
81005454,5
80223371,11
80223371,14
80175147,2
80239831,20
80239831,37
70296443,15
70296443,13
80168033,20
80168033,23
70121522,2
70121522,11
70121522,5
81065784,2
81065784,11
81065784,5
80124099,10
70119812,10
70119812,6
60032685,15
60032685,5
60032685,7
70006816,11
70006816,5
70006816,7
70236587,2
70236587,5
70236587,37
520489,36
520489,2
520489,5
70266677,11
70266677,15
70266677,6
60010514,11
60010514,7
70301367,10
70301367,6
70301367,3
70301367,16
80014727,10
81050688,11
81050688,13
81050688,5
80081505,10
80081505,11
80081505,5
60022700,7
60022700,3
915927,10
915927,36
915927,11
916043,11
916043,37
60010836,11
60010836,37
916061,11
916061,37
60025674,11
60025674,37
70039168,2
70039168,14
81103092,7
81103092,21
81103092,19
60031278,2
60031278,14
60001363,10
60001363,11
60001363,6
60001363,24
60026477,2
60026477,12
60026477,30
80094096,11
80094096,5
80094096,7
81085824,6
81085824,7
1171655,2
1171655,5
1171655,3
80993489,20
70033643,10
70033643,11
70033643,5
70233317,15
70233317,7
80997858,10
80997858,2
80997858,5
80238607,11
80238607,13
80238607,23
80039485,10
80039485,5
80998560,11
80998560,5
70043379,10
70043379,5
80232892,11
80232892,13
80232892,5
70124268,1
70124268,2
70124268,5
70124268,14
80998564,2
80998564,15
80998564,5
80997864,10
80997864,5
80997864,14
80997864,22
80997864,3
70142792,2
70142792,11
70142792,5
81002214,10
81002214,11
81002214,5
80993656,11
80993656,13
80993656,5
80998568,11
80998568,5
80998568,14
80998565,11
80998565,5
80998566,15
80998566,5
80998566,23
80998566,11
81002215,2
81002215,13
81002215,5
70105338,1
70105338,2
81014824,11
81014824,5
81014824,23
81013200,2
81013200,11
81013200,5
81013200,18
81013200,21
81013200,16
80041339,15
80041339,6
80041339,7
70105371,2
70105371,11
60022962,10
60022962,2
81002213,11
81002213,5
80190147,11
80190147,13
80190149,1
80190149,13
80195886,11
80195886,13
80195886,5
80190148,1
80190148,3
80190148,24
80147321,11
80147321,13
80147321,5
80147321,18
80147321,35
80147321,3
70248183,10
70248183,12
70248183,11
70248183,5
70248183,18
70248183,22
70248183,3
80151962,2
80151962,11
80151962,5
80151962,3
80151962,18
80190146,1
80190146,2
80190146,16
80190146,18
80190146,3
80190146,17
80190146,29
80190146,22
80114501,2
80114501,13
80114501,23
80187107,1
80187107,11
80187107,37
80187107,3
80187107,4
80167646,11
80167646,13
80167646,5
80167646,18
80185861,20
80185861,5
80081374,2
80081374,11
80081374,5
80081374,18
80081374,19
80081374,22
80081374,3
80109260,20
80109260,16
80109260,18
80109260,22
80109260,24
80109260,29
80109260,9
80109260,37
80104552,11
80104552,5
80104552,30
80108996,20
80108996,4
80108996,18
80108996,16
80108996,17
80109248,20
80109248,16
80109248,17
70222860,2
81026677,15
81026677,7
81026677,18
80202076,2
80202076,11
80202076,13
80094357,2
80094357,5
81074135,11
81074135,5
81074135,23
80169549,11
80169549,5
80169549,14
80091879,15
80091879,7
80091879,3
80091879,34
81091424,10
81091424,2
81091424,11
80208951,10
80208951,5
80208951,30
80105690,11
80105690,5
80105690,14
80134527,2
80134527,13
80134527,14
80989339,7
70295170,11
80130625,11
80130625,13
80096984,11
80096984,13
80096984,37
80222823,11
80222823,5
80222823,6
80209895,20
80209895,27
80189646,8
80226962,2
80226962,11
80226962,13
80161104,10
80161104,11
80161104,5
80191990,8
80191990,3
80191990,16
80098839,15
80098839,13
80232502,10
80232502,6
81088786,11
81088786,13
81088786,7
81088786,35
81088786,26
81086435,15
81086435,5
81086435,7
81086435,9
81091423,10
81091423,2
81091423,11
81091423,5
81091423,3
81091423,18
81091423,4
81034317,2
81034317,11
81034317,13
80185032,20
80185032,30
80185032,23
80119177,15
80119177,13
80119177,19
80119177,3
80119177,28
80231064,10
80231064,2
80231064,5
80227118,11
80227118,5
80227118,14
80227115,10
80227115,2
80227115,5
80227113,11
80227113,5
80227116,2
80227116,5
80227116,23
80227119,2
80227119,5
80227119,14
80227119,13
80227114,2
80227114,5
